X_Coordinate,Y_Coordinate,Z_Coordinate,Failure_Probability,CI_Lower,CI_Upper,Node_ID
3.800000e+03,2.815780e+03,-3.011316e+03,6.435679e-03,5.147138e-03,7.724220e-03,274
3.999598e+03,2.928511e+03,-3.015367e+03,8.933202e-03,7.616619e-03,1.024978e-02,275
3.800000e+03,3.046606e+03,-3.021575e+03,8.609196e-03,7.296795e-03,9.921597e-03,276
3.995940e+03,3.156309e+03,-3.022934e+03,1.106786e-02,9.715591e-03,1.242012e-02,277
3.800000e+03,3.277458e+03,-3.030397e+03,1.051409e-02,9.172716e-03,1.185547e-02,278
4.399073e+03,3.171701e+03,-3.018156e+03,8.472711e-03,7.162054e-03,9.783369e-03,279
4.398997e+03,3.171654e+03,-3.027215e+03,6.786332e-03,5.494397e-03,8.078267e-03,280
4.198360e+03,3.269380e+03,-3.034305e+03,7.788772e-03,6.486159e-03,9.091385e-03,281
4.198401e+03,3.269278e+03,-3.025328e+03,9.242540e-03,7.921670e-03,1.056341e-02,282
3.994790e+03,3.384552e+03,-3.036014e+03,9.766046e-03,8.437435e-03,1.109466e-02,283
3.994763e+03,3.384634e+03,-3.045236e+03,8.695088e-03,7.381461e-03,1.000871e-02,284
3.800000e+03,3.508121e+03,-3.060241e+03,7.975998e-03,6.671246e-03,9.280751e-03,285
3.800000e+03,3.508077e+03,-3.050478e+03,7.723272e-03,6.421392e-03,9.025151e-03,286
4.004966e+03,3.599543e+03,-3.058210e+03,8.366011e-03,7.056553e-03,9.675469e-03,287
4.004974e+03,3.599526e+03,-3.048273e+03,8.783708e-03,7.468986e-03,1.009843e-02,288
3.800000e+03,3.738543e+03,-3.074624e+03,7.274582e-03,5.977629e-03,8.571536e-03,289
3.800000e+03,3.738530e+03,-3.064104e+03,6.846135e-03,5.553610e-03,8.138660e-03,290
3.948082e+03,1.367943e+03,-2.926149e+03,6.125244e-03,4.839602e-03,7.410886e-03,291
3.800000e+03,1.430820e+03,-2.930611e+03,6.084045e-02,5.181254e-02,6.986835e-02,292
3.800000e+03,1.200000e+03,-2.930191e+03,4.248156e-02,3.566471e-02,4.929842e-02,293
4.030723e+03,1.200000e+03,-2.923360e+03,1.156383e-02,1.020213e-02,1.292554e-02,294
3.966452e+03,1.546854e+03,-2.939654e+03,6.189811e-03,4.903575e-03,7.476048e-03,295
3.800000e+03,1.661650e+03,-2.945053e+03,2.917194e-02,2.464892e-02,3.369496e-02,296
4.261505e+03,1.200000e+03,-2.932746e+03,9.315611e-03,7.993838e-03,1.063738e-02,297
4.150025e+03,1.410338e+03,-2.933940e+03,6.136956e-03,4.851209e-03,7.422703e-03,298
3.991400e+03,1.770514e+03,-2.953779e+03,7.257176e-03,5.960415e-03,8.553936e-03,299
3.800000e+03,1.892481e+03,-2.960212e+03,1.856234e-02,1.634256e-02,2.078213e-02,300
3.800000e+03,2.123300e+03,-2.961855e+03,1.896585e-02,1.668241e-02,2.124929e-02,301
4.005010e+03,2.007924e+03,-2.955063e+03,8.099681e-03,6.793526e-03,9.405836e-03,302
4.402395e+03,1.380600e+03,-2.944710e+03,6.592185e-03,5.302138e-03,7.882232e-03,303
4.492313e+03,1.200000e+03,-2.943926e+03,8.005331e-03,6.700281e-03,9.310380e-03,304
4.616991e+03,1.390120e+03,-2.956371e+03,1.187130e-02,1.050007e-02,1.324253e-02,305
4.723097e+03,1.200000e+03,-2.954426e+03,1.310124e-02,1.167477e-02,1.452771e-02,306
4.847049e+03,1.392230e+03,-2.965907e+03,7.914711e-03,6.610707e-03,9.218715e-03,307
4.953834e+03,1.200000e+03,-2.963010e+03,5.585646e-03,4.304704e-03,6.866589e-03,308
5.069102e+03,1.403765e+03,-2.975332e+03,5.373939e-03,4.094757e-03,6.653120e-03,309
5.184593e+03,1.200000e+03,-2.972560e+03,5.164776e-03,3.887301e-03,6.442251e-03,310
5.415381e+03,1.200000e+03,-2.983399e+03,6.364018e-03,5.076133e-03,7.651903e-03,311
5.299903e+03,1.403862e+03,-2.985537e+03,5.831416e-03,4.548388e-03,7.114444e-03,312
5.530656e+03,1.400413e+03,-2.995593e+03,7.383519e-03,6.085371e-03,8.681668e-03,313
5.646151e+03,1.200000e+03,-2.993523e+03,8.013212e-03,6.708015e-03,9.318410e-03,314
5.122095e+03,2.527589e+03,-3.029939e+03,4.503454e-03,3.231065e-03,5.775842e-03,315
5.122085e+03,2.527561e+03,-3.016584e+03,4.226399e-03,2.956070e-03,5.496727e-03,316
5.187291e+03,2.354408e+03,-3.027642e+03,5.157357e-03,3.879976e-03,6.434737e-03,317
5.187286e+03,2.354376e+03,-3.014001e+03,4.726679e-03,3.452623e-03,6.000736e-03,318
5.281444e+03,2.489065e+03,-3.025625e+03,4.562421e-03,3.289585e-03,5.835256e-03,319
5.281436e+03,2.489029e+03,-3.012049e+03,4.165508e-03,2.895659e-03,5.435357e-03,320
6.232468e+03,1.381047e+03,-2.997639e+03,7.536263e-03,6.236446e-03,8.836080e-03,321
6.338482e+03,1.200000e+03,-2.997006e+03,7.380589e-03,6.082457e-03,8.678721e-03,322
6.107707e+03,1.200000e+03,-3.000669e+03,7.556038e-03,6.255998e-03,8.856078e-03,323
6.232422e+03,1.381156e+03,-3.012460e+03,7.916966e-03,6.612872e-03,9.221059e-03,324
6.338487e+03,1.200000e+03,-3.011920e+03,8.000237e-03,6.695165e-03,9.305309e-03,325
6.107713e+03,1.200000e+03,-3.015520e+03,8.043763e-03,6.738168e-03,9.349357e-03,326
5.761224e+03,1.405746e+03,-3.005227e+03,7.931670e-03,6.627427e-03,9.235913e-03,327
5.876930e+03,1.200000e+03,-3.004263e+03,7.922805e-03,6.618649e-03,9.226961e-03,328
5.761195e+03,1.405831e+03,-3.019894e+03,7.910754e-03,6.606737e-03,9.214772e-03,329
5.876938e+03,1.200000e+03,-3.019000e+03,8.180365e-03,6.873140e-03,9.487590e-03,330
5.991933e+03,1.405834e+03,-3.001413e+03,7.594550e-03,6.294098e-03,8.895002e-03,331
5.991894e+03,1.405931e+03,-3.016140e+03,7.855385e-03,6.552010e-03,9.158760e-03,332
5.656588e+03,1.598557e+03,-3.021593e+03,7.556442e-03,6.256414e-03,8.856471e-03,333
5.656599e+03,1.598479e+03,-3.006839e+03,7.311249e-03,6.013887e-03,8.608612e-03,334
5.296182e+03,2.187392e+03,-3.010522e+03,5.689870e-03,4.408105e-03,6.971636e-03,335
5.296187e+03,2.187432e+03,-3.024452e+03,5.997459e-03,4.713003e-03,7.281916e-03,336
5.416148e+03,1.994300e+03,-3.008881e+03,6.271339e-03,4.984359e-03,7.558319e-03,337
5.416153e+03,1.994367e+03,-3.023151e+03,6.628208e-03,5.337824e-03,7.918593e-03,338
5.529951e+03,1.795295e+03,-3.022581e+03,7.127185e-03,5.831765e-03,8.422605e-03,339
5.529953e+03,1.795220e+03,-3.008036e+03,6.593126e-03,5.303079e-03,7.883173e-03,340
4.845924e+03,2.897865e+03,-3.028851e+03,4.896494e-03,3.621181e-03,6.171807e-03,341
4.845937e+03,2.897840e+03,-3.017284e+03,4.809805e-03,3.535165e-03,6.084445e-03,342
4.950985e+03,2.789484e+03,-3.031005e+03,4.350344e-03,3.079140e-03,5.621548e-03,343
4.950985e+03,2.789433e+03,-3.018689e+03,3.841565e-03,2.574208e-03,5.108921e-03,344
4.841750e+03,3.032619e+03,-3.012876e+03,4.402400e-03,3.130841e-03,5.673959e-03,345
4.841720e+03,3.032613e+03,-3.023461e+03,4.308661e-03,3.037780e-03,5.579542e-03,346
5.092354e+03,2.706979e+03,-3.030178e+03,3.928308e-03,2.660297e-03,5.196319e-03,347
5.092341e+03,2.706904e+03,-3.017197e+03,3.196260e-03,1.934740e-03,4.457780e-03,348
4.870512e+03,3.152779e+03,-3.018550e+03,3.545098e-03,2.280159e-03,4.810038e-03,349
4.724127e+03,3.151428e+03,-3.021362e+03,4.808486e-03,3.533883e-03,6.083089e-03,350
4.870548e+03,3.152779e+03,-3.008604e+03,4.227803e-03,2.957571e-03,5.498035e-03,351
4.724166e+03,3.151447e+03,-3.011712e+03,5.675369e-03,4.393786e-03,6.956952e-03,352
4.581572e+03,3.199514e+03,-3.021946e+03,6.065574e-03,4.780514e-03,7.350634e-03,353
4.581578e+03,3.199572e+03,-3.012895e+03,8.460532e-03,7.150051e-03,9.771013e-03,354
4.517723e+03,3.312830e+03,-3.018817e+03,6.346150e-03,5.058506e-03,7.633795e-03,355
4.517681e+03,3.312961e+03,-3.027920e+03,5.478778e-03,4.198800e-03,6.758756e-03,356
4.004943e+03,2.234703e+03,-2.957429e+03,7.050603e-03,5.755991e-03,8.345215e-03,357
3.800000e+03,2.354106e+03,-2.965332e+03,1.692284e-02,1.510714e-02,1.873854e-02,358
3.999319e+03,2.467524e+03,-2.974761e+03,7.402315e-03,6.104015e-03,8.700614e-03,359
3.800000e+03,2.584918e+03,-2.982700e+03,1.131478e-02,9.956638e-03,1.267293e-02,360
3.988613e+03,2.698824e+03,-2.992154e+03,6.266391e-03,4.979433e-03,7.553349e-03,361
3.800000e+03,2.815733e+03,-2.999510e+03,7.441835e-03,6.143059e-03,8.740611e-03,362
3.999597e+03,2.928515e+03,-3.004379e+03,8.492809e-03,7.181869e-03,9.803749e-03,363
3.800000e+03,3.046552e+03,-3.011108e+03,8.819934e-03,7.504848e-03,1.013502e-02,364
3.995981e+03,3.156341e+03,-3.013378e+03,1.189205e-02,1.051918e-02,1.326493e-02,365
3.800000e+03,3.277395e+03,-3.021078e+03,1.186490e-02,1.049072e-02,1.323908e-02,366
3.994818e+03,3.384469e+03,-3.026793e+03,1.046380e-02,9.123815e-03,1.180378e-02,367
3.800000e+03,3.508033e+03,-3.040715e+03,7.805749e-03,6.502951e-03,9.108546e-03,368
4.371983e+03,3.380047e+03,-3.026320e+03,6.825856e-03,5.533549e-03,8.118163e-03,369
4.371941e+03,3.380152e+03,-3.035579e+03,6.392338e-03,5.104213e-03,7.680463e-03,370
4.189757e+03,3.495408e+03,-3.037585e+03,7.602021e-03,6.301501e-03,8.902541e-03,371
4.189734e+03,3.495465e+03,-3.047225e+03,7.626479e-03,6.325685e-03,8.927274e-03,372
4.173174e+03,3.668414e+03,-3.048330e+03,6.854748e-03,5.562112e-03,8.147385e-03,373
4.173171e+03,3.668420e+03,-3.058588e+03,7.233208e-03,5.936673e-03,8.529743e-03,374
4.004982e+03,3.599508e+03,-3.038336e+03,9.106568e-03,7.787560e-03,1.042558e-02,375
3.800000e+03,3.738517e+03,-3.053584e+03,7.070354e-03,5.775527e-03,8.365180e-03,376
4.017370e+03,3.839851e+03,-3.069380e+03,7.536265e-03,6.236453e-03,8.836077e-03,377
4.017345e+03,3.839858e+03,-3.058936e+03,7.611835e-03,6.311201e-03,8.912469e-03,378
3.800000e+03,3.969227e+03,-3.066628e+03,6.756717e-03,5.465070e-03,8.048364e-03,379
3.800000e+03,3.969231e+03,-3.076872e+03,7.197510e-03,5.901378e-03,8.493642e-03,380
3.975733e+03,4.050753e+03,-3.065393e+03,9.036454e-03,7.718380e-03,1.035453e-02,381
3.975731e+03,4.050744e+03,-3.055798e+03,1.016843e-02,8.833513e-03,1.150334e-02,382
3.800000e+03,4.200000e+03,-3.070008e+03,8.188670e-03,6.881353e-03,9.495987e-03,383
3.800000e+03,4.200000e+03,-3.060817e+03,1.004934e-02,8.715532e-03,1.138315e-02,384
6.449745e+03,1.362845e+03,-2.994147e+03,7.525241e-03,6.225544e-03,8.824939e-03,385
6.569256e+03,1.200000e+03,-2.993258e+03,7.276862e-03,5.979834e-03,8.573890e-03,386
6.449691e+03,1.362964e+03,-3.009012e+03,7.957283e-03,6.652716e-03,9.261850e-03,387
6.569259e+03,1.200000e+03,-3.008177e+03,8.027126e-03,6.721742e-03,9.332511e-03,388
6.635827e+03,1.346616e+03,-3.005989e+03,8.024226e-03,6.718866e-03,9.329586e-03,389
6.635887e+03,1.346487e+03,-2.991103e+03,7.367486e-03,6.069494e-03,8.665478e-03,390
6.800000e+03,1.200000e+03,-2.988260e+03,8.659118e-03,7.345961e-03,9.972274e-03,391
6.800000e+03,1.200000e+03,-3.003203e+03,8.750644e-03,7.436250e-03,1.006504e-02,392
3.966434e+03,1.546863e+03,-2.926052e+03,4.405579e-03,3.134709e-03,5.676449e-03,393
3.800000e+03,1.661641e+03,-2.931538e+03,5.312922e-02,4.493972e-02,6.131872e-02,394
4.150020e+03,1.410333e+03,-2.920281e+03,6.470044e-03,5.181202e-03,7.758885e-03,395
4.261503e+03,1.200000e+03,-2.919139e+03,1.173404e-02,1.036747e-02,1.310061e-02,396
3.991376e+03,1.770512e+03,-2.940381e+03,6.217430e-03,4.930947e-03,7.503913e-03,397
3.800000e+03,1.892466e+03,-2.947153e+03,2.776659e-02,2.360022e-02,3.193296e-02,398
3.800000e+03,2.123280e+03,-2.949336e+03,2.824613e-02,2.397693e-02,3.251532e-02,399
4.004990e+03,2.007925e+03,-2.942192e+03,8.064414e-03,6.758682e-03,9.370146e-03,400
4.402403e+03,1.380580e+03,-2.930821e+03,6.503334e-03,5.214155e-03,7.792512e-03,401
4.492310e+03,1.200000e+03,-2.930050e+03,8.434843e-03,7.124666e-03,9.745020e-03,402
4.617004e+03,1.390087e+03,-2.942264e+03,1.305361e-02,1.163845e-02,1.446878e-02,403
4.723092e+03,1.200000e+03,-2.940206e+03,1.456933e-02,1.304794e-02,1.609073e-02,404
4.953819e+03,1.200000e+03,-2.948243e+03,5.186478e-03,3.908825e-03,6.464131e-03,405
4.847057e+03,1.392189e+03,-2.951367e+03,7.447011e-03,6.148239e-03,8.745782e-03,406
5.069106e+03,1.403718e+03,-2.960315e+03,4.789541e-03,3.514983e-03,6.064099e-03,407
5.184569e+03,1.200000e+03,-2.957334e+03,4.647043e-03,3.373565e-03,5.920521e-03,408
5.415364e+03,1.200000e+03,-2.968374e+03,5.911718e-03,4.627982e-03,7.195455e-03,409
5.299898e+03,1.403805e+03,-2.970309e+03,5.170298e-03,3.892779e-03,6.447817e-03,410
5.530668e+03,1.400341e+03,-2.980666e+03,7.077185e-03,5.782277e-03,8.372093e-03,411
5.646141e+03,1.200000e+03,-2.978767e+03,7.962081e-03,6.657498e-03,9.266663e-03,412
6.232514e+03,1.380938e+03,-2.982819e+03,7.088989e-03,5.793956e-03,8.384022e-03,413
6.338477e+03,1.200000e+03,-2.982093e+03,6.864939e-03,5.572187e-03,8.157691e-03,414
6.107700e+03,1.200000e+03,-2.985818e+03,7.135464e-03,5.839943e-03,8.430985e-03,415
5.761254e+03,1.405661e+03,-2.990559e+03,7.958268e-03,6.653726e-03,9.262810e-03,416
5.876923e+03,1.200000e+03,-2.989527e+03,7.766122e-03,6.463758e-03,9.068486e-03,417
5.991972e+03,1.405737e+03,-2.986685e+03,7.328243e-03,6.030695e-03,8.625790e-03,418
5.241721e+03,2.648394e+03,-3.026705e+03,3.735713e-03,2.469212e-03,5.002215e-03,419
5.241709e+03,2.648352e+03,-3.013407e+03,3.094911e-03,1.834503e-03,4.355320e-03,420
5.363328e+03,2.353856e+03,-3.009448e+03,4.656980e-03,3.383431e-03,5.930529e-03,421
5.363336e+03,2.353899e+03,-3.023240e+03,5.110240e-03,3.833235e-03,6.387245e-03,422
5.381642e+03,2.602252e+03,-3.023092e+03,3.800007e-03,2.532975e-03,5.067040e-03,423
5.381627e+03,2.602198e+03,-3.009587e+03,3.275432e-03,2.013055e-03,4.537809e-03,424
5.409178e+03,2.482553e+03,-3.022271e+03,4.442015e-03,3.170073e-03,5.713957e-03,425
5.409168e+03,2.482510e+03,-3.008600e+03,3.937347e-03,2.669211e-03,5.205482e-03,426
6.340146e+03,1.563026e+03,-2.994590e+03,7.284616e-03,5.987517e-03,8.581714e-03,427
6.340102e+03,1.563136e+03,-3.009322e+03,7.844786e-03,6.541532e-03,9.148039e-03,428
6.118650e+03,1.583050e+03,-3.012848e+03,7.681020e-03,6.379611e-03,8.982428e-03,429
6.118687e+03,1.582950e+03,-2.998177e+03,7.191817e-03,5.895714e-03,8.487921e-03,430
5.892071e+03,1.590864e+03,-3.001917e+03,7.366924e-03,6.068960e-03,8.664888e-03,431
5.892041e+03,1.590954e+03,-3.016528e+03,7.564986e-03,6.264863e-03,8.865109e-03,432
5.762666e+03,1.795877e+03,-3.002059e+03,6.985562e-03,5.691614e-03,8.279510e-03,433
5.762643e+03,1.795959e+03,-3.016272e+03,7.163491e-03,5.867695e-03,8.459287e-03,434
5.517647e+03,2.202914e+03,-3.004858e+03,5.371195e-03,4.092091e-03,6.650299e-03,435
5.517646e+03,2.202967e+03,-3.018651e+03,5.691588e-03,4.409807e-03,6.973368e-03,436
5.634748e+03,2.005532e+03,-3.016943e+03,6.483476e-03,5.194500e-03,7.772452e-03,437
5.634760e+03,2.005459e+03,-3.002995e+03,6.303972e-03,5.016696e-03,7.591248e-03,438
4.971173e+03,2.967254e+03,-3.012112e+03,3.634983e-03,2.369464e-03,4.900502e-03,439
4.971148e+03,2.967272e+03,-3.023368e+03,3.823666e-03,2.556542e-03,5.090790e-03,440
5.079121e+03,2.869147e+03,-3.023888e+03,3.919794e-03,2.651921e-03,5.187666e-03,441
5.079130e+03,2.869105e+03,-3.011885e+03,3.588307e-03,2.323203e-03,4.853410e-03,442
5.097739e+03,2.982288e+03,-3.018686e+03,3.378335e-03,2.115398e-03,4.641272e-03,443
5.097764e+03,2.982267e+03,-3.007315e+03,3.172202e-03,1.911565e-03,4.432840e-03,444
4.960508e+03,3.099863e+03,-3.018297e+03,3.092938e-03,1.833066e-03,4.352810e-03,445
4.960543e+03,3.099876e+03,-3.007888e+03,3.231285e-03,1.969794e-03,4.492776e-03,446
5.216567e+03,2.800212e+03,-3.022412e+03,3.876877e-03,2.609366e-03,5.144389e-03,447
5.216565e+03,2.800150e+03,-3.009816e+03,3.462723e-03,2.198742e-03,4.726704e-03,448
4.937035e+03,3.198730e+03,-3.016001e+03,3.050843e-03,1.791004e-03,4.310683e-03,449
4.937094e+03,3.198748e+03,-3.006126e+03,4.235087e-03,2.964882e-03,5.505292e-03,450
4.843207e+03,3.263561e+03,-3.018815e+03,3.505442e-03,2.240762e-03,4.770121e-03,451
4.843230e+03,3.263442e+03,-3.009188e+03,4.650245e-03,3.376817e-03,5.923674e-03,452
4.680754e+03,3.338404e+03,-3.016889e+03,4.931556e-03,3.655970e-03,6.207142e-03,453
4.680714e+03,3.338510e+03,-3.026412e+03,4.542429e-03,3.269761e-03,5.815098e-03,454
4.540408e+03,3.471124e+03,-3.037600e+03,5.497806e-03,4.217680e-03,6.777932e-03,455
4.540440e+03,3.471045e+03,-3.027842e+03,5.469532e-03,4.189643e-03,6.749422e-03,456
4.004926e+03,2.234717e+03,-2.944976e+03,6.381847e-03,5.093828e-03,7.669866e-03,457
3.800000e+03,2.354078e+03,-2.952986e+03,2.513664e-02,2.149725e-02,2.877604e-02,458
3.999298e+03,2.467544e+03,-2.962412e+03,6.719660e-03,5.428387e-03,8.010934e-03,459
3.800000e+03,2.584884e+03,-2.970407e+03,1.465446e-02,1.312565e-02,1.618328e-02,460
3.988588e+03,2.698840e+03,-2.979873e+03,5.533972e-03,4.253485e-03,6.814458e-03,461
3.800000e+03,2.815687e+03,-2.987705e+03,9.040101e-03,7.721843e-03,1.035836e-02,462
3.999597e+03,2.928520e+03,-2.993390e+03,7.875221e-03,6.571649e-03,9.178794e-03,463
3.800000e+03,3.046497e+03,-3.000641e+03,9.060777e-03,7.742536e-03,1.037902e-02,464
3.996023e+03,3.156372e+03,-3.003822e+03,1.325401e-02,1.181942e-02,1.468859e-02,465
3.800000e+03,3.277331e+03,-3.011759e+03,1.387656e-02,1.239445e-02,1.535867e-02,466
3.994846e+03,3.384386e+03,-3.017571e+03,1.105695e-02,9.705641e-03,1.240826e-02,467
3.800000e+03,3.507989e+03,-3.030952e+03,8.021488e-03,6.716217e-03,9.326760e-03,468
4.374324e+03,3.623558e+03,-3.040997e+03,6.682633e-03,5.391718e-03,7.973549e-03,469
4.374312e+03,3.623585e+03,-3.051210e+03,6.599103e-03,5.308993e-03,7.889214e-03,470
4.268502e+03,3.839327e+03,-3.061130e+03,6.815173e-03,5.522933e-03,8.107414e-03,471
4.268492e+03,3.839304e+03,-3.050682e+03,6.465504e-03,5.176678e-03,7.754331e-03,472
4.004990e+03,3.599490e+03,-3.028399e+03,9.134630e-03,7.815268e-03,1.045399e-02,473
3.800000e+03,3.738504e+03,-3.043065e+03,7.567321e-03,6.267179e-03,8.867463e-03,474
3.800000e+03,3.969222e+03,-3.056385e+03,6.989109e-03,5.695125e-03,8.283094e-03,475
4.017321e+03,3.839866e+03,-3.048492e+03,7.738304e-03,6.436273e-03,9.040336e-03,476
4.145656e+03,4.034042e+03,-3.049085e+03,8.986787e-03,7.669441e-03,1.030413e-02,477
4.145649e+03,4.034049e+03,-3.058638e+03,8.732853e-03,7.418805e-03,1.004690e-02,478
3.975729e+03,4.050735e+03,-3.046203e+03,1.099068e-02,9.640627e-03,1.234074e-02,479
4.029265e+03,4.200000e+03,-3.048574e+03,1.362394e-02,1.214788e-02,1.509999e-02,480
4.029238e+03,4.200000e+03,-3.057344e+03,1.025883e-02,8.920249e-03,1.159741e-02,481
3.800000e+03,4.200000e+03,-3.051626e+03,1.273409e-02,1.130863e-02,1.415955e-02,482
6.449798e+03,1.362725e+03,-2.979283e+03,7.046836e-03,5.752233e-03,8.341438e-03,483
6.569254e+03,1.200000e+03,-2.978339e+03,6.612179e-03,5.321930e-03,7.902429e-03,484
6.635948e+03,1.346358e+03,-2.976216e+03,6.736325e-03,5.444858e-03,8.027792e-03,485
6.800000e+03,1.200000e+03,-2.973317e+03,8.037055e-03,6.731567e-03,9.342543e-03,486
6.586378e+03,1.547658e+03,-3.005198e+03,8.064384e-03,6.758549e-03,9.370220e-03,487
6.586432e+03,1.547536e+03,-2.990450e+03,7.325169e-03,6.027631e-03,8.622706e-03,488
6.800000e+03,1.430894e+03,-2.987191e+03,8.973807e-03,7.656490e-03,1.029112e-02,489
6.800000e+03,1.430902e+03,-3.001998e+03,9.170027e-03,7.849893e-03,1.049016e-02,490
3.991352e+03,1.770511e+03,-2.926982e+03,5.486551e-03,4.206477e-03,6.766625e-03,491
3.800000e+03,1.892451e+03,-2.934093e+03,3.977395e-02,3.347709e-02,4.607082e-02,492
3.800000e+03,2.123259e+03,-2.936817e+03,4.472704e-02,3.749738e-02,5.195670e-02,493
4.004970e+03,2.007925e+03,-2.929320e+03,8.152261e-03,6.845499e-03,9.459022e-03,494
4.167258e+03,1.650068e+03,-2.934133e+03,3.290865e-03,2.028132e-03,4.553599e-03,495
4.167234e+03,1.650052e+03,-2.920357e+03,3.247064e-03,1.984749e-03,4.509380e-03,496
4.402411e+03,1.380560e+03,-2.916931e+03,6.640723e-03,5.350232e-03,7.931215e-03,497
4.492308e+03,1.200000e+03,-2.916174e+03,9.095423e-03,7.776715e-03,1.041413e-02,498
4.322946e+03,1.566249e+03,-2.931485e+03,5.163267e-03,3.885800e-03,6.440735e-03,499
4.322948e+03,1.566241e+03,-2.917549e+03,6.656665e-03,5.366012e-03,7.947318e-03,500
4.617016e+03,1.390055e+03,-2.928157e+03,1.471190e-02,1.319129e-02,1.623251e-02,501
4.723087e+03,1.200000e+03,-2.925986e+03,1.603319e-02,1.434478e-02,1.772160e-02,502
4.953804e+03,1.200000e+03,-2.933476e+03,4.960652e-03,3.684771e-03,6.236533e-03,503
4.847064e+03,1.392149e+03,-2.936826e+03,6.832746e-03,5.540355e-03,8.125136e-03,504
5.069111e+03,1.403670e+03,-2.945299e+03,4.311960e-03,3.040961e-03,5.582959e-03,505
5.184546e+03,1.200000e+03,-2.942108e+03,4.220822e-03,2.950525e-03,5.491119e-03,506
5.299892e+03,1.403747e+03,-2.955082e+03,4.588835e-03,3.315788e-03,5.861883e-03,507
5.415346e+03,1.200000e+03,-2.953349e+03,5.509099e-03,4.228810e-03,6.789388e-03,508
5.530679e+03,1.400269e+03,-2.965738e+03,6.770842e-03,5.479040e-03,8.062643e-03,509
5.646131e+03,1.200000e+03,-2.964011e+03,7.996227e-03,6.691254e-03,9.301200e-03,510
6.232561e+03,1.380829e+03,-2.967998e+03,6.654400e-03,5.363745e-03,7.945055e-03,511
6.338472e+03,1.200000e+03,-2.967179e+03,6.420927e-03,5.132512e-03,7.709343e-03,512
6.107694e+03,1.200000e+03,-2.970966e+03,6.742732e-03,5.451203e-03,8.034261e-03,513
5.992011e+03,1.405640e+03,-2.971958e+03,7.068827e-03,5.774009e-03,8.363645e-03,514
5.876916e+03,1.200000e+03,-2.974791e+03,7.583497e-03,6.283177e-03,8.883816e-03,515
5.761283e+03,1.405576e+03,-2.975892e+03,7.993335e-03,6.688395e-03,9.298274e-03,516
6.423331e+03,1.724307e+03,-3.005992e+03,7.720027e-03,6.418181e-03,9.021872e-03,517
6.423379e+03,1.724195e+03,-2.991556e+03,7.085560e-03,5.790562e-03,8.380558e-03,518
5.342518e+03,2.751421e+03,-3.020704e+03,3.589104e-03,2.323984e-03,4.854224e-03,519
5.342511e+03,2.751343e+03,-3.007741e+03,2.898987e-03,1.641449e-03,4.156526e-03,520
5.477466e+03,2.677930e+03,-3.019084e+03,3.506598e-03,2.242085e-03,4.771111e-03,521
5.477445e+03,2.677868e+03,-3.005743e+03,2.764599e-03,1.508919e-03,4.020279e-03,522
5.523728e+03,2.397403e+03,-3.004866e+03,4.524026e-03,3.251474e-03,5.796578e-03,523
5.523733e+03,2.397455e+03,-3.018498e+03,4.838275e-03,3.563378e-03,6.113171e-03,524
5.507183e+03,2.537753e+03,-3.005586e+03,3.777316e-03,2.510422e-03,5.044211e-03,525
5.507194e+03,2.537798e+03,-3.019097e+03,4.084289e-03,2.815064e-03,5.353515e-03,526
5.651135e+03,2.324343e+03,-3.014568e+03,5.190250e-03,3.912607e-03,6.467893e-03,527
5.651143e+03,2.324285e+03,-3.001040e+03,4.963344e-03,3.687485e-03,6.239203e-03,528
6.239035e+03,1.759663e+03,-3.008565e+03,7.470313e-03,6.171229e-03,8.769397e-03,529
6.239078e+03,1.759560e+03,-2.994234e+03,6.956356e-03,5.662693e-03,8.250018e-03,530
6.007651e+03,1.781338e+03,-2.997721e+03,6.897730e-03,5.604673e-03,8.190787e-03,531
6.007616e+03,1.781430e+03,-3.011937e+03,7.279204e-03,5.982186e-03,8.576222e-03,532
5.868331e+03,1.989040e+03,-2.997391e+03,6.577203e-03,5.287319e-03,7.867087e-03,533
5.868300e+03,1.989120e+03,-3.011105e+03,6.628565e-03,5.338177e-03,7.918953e-03,534
5.729559e+03,2.169309e+03,-3.012604e+03,5.930637e-03,4.646763e-03,7.214510e-03,535
5.729578e+03,2.169241e+03,-2.999067e+03,5.887152e-03,4.603673e-03,7.170631e-03,536
5.055146e+03,3.072174e+03,-3.016470e+03,2.879913e-03,1.623013e-03,4.136814e-03,537
5.055185e+03,3.072173e+03,-3.005711e+03,2.994344e-03,1.736061e-03,4.252627e-03,538
5.192666e+03,2.931614e+03,-3.017758e+03,3.318546e-03,2.056246e-03,4.580846e-03,539
5.192682e+03,2.931580e+03,-3.005984e+03,2.674807e-03,1.421476e-03,3.928137e-03,540
5.171569e+03,3.043666e+03,-3.002572e+03,2.521990e-03,1.273813e-03,3.770167e-03,541
5.171536e+03,3.043679e+03,-3.013681e+03,2.730790e-03,1.476990e-03,3.984589e-03,542
5.053007e+03,3.192328e+03,-3.002873e+03,2.987084e-03,1.728942e-03,4.245225e-03,543
