X,Y,Z,LOO_max,LOO_Y,LOO_S1,LOO_S3
4360.8149484483,1752.67942234257,-3041.07246125845,0.000366838335141336,0,8.57471088125097e-10,0.000366838335141336
4360.81540019794,1752.65639994315,-3027.40383261054,0.000337353360954295,8.45954555760416e-09,2.26215409234961e-09,0.000337353360954295
4509.44988403355,1583.63867172498,-3027.95472087136,9.88309195698214e-05,4.35834401651168e-08,1.50860767231911e-08,9.88309195698214e-05
4509.44398951345,1583.65770384933,-3042.07553569548,9.40019024898163e-05,0,4.62227819240312e-09,9.40019024898163e-05
4616.91470855689,1390.31425651064,-3041.01362618138,0.000216849384434668,0,3.60096708560129e-07,0.000216849384434668
4616.92739522779,1390.28183723257,-3026.90654754602,0.000186952225414048,1.97566448399655e-06,5.61967643182871e-07,0.000186952225414048
4723.12020530297,1200,-3025.52673359976,0.000263599301212407,2.43060800024725e-06,8.83748903671845e-07,0.000263599301212407
4723.12500060889,1200,-3039.74688778873,0.000285328353376911,0,5.93283811989528e-07,0.000285328353376911
4005.06149064398,2234.60325800979,-3044.5993770491,0.000410237627834856,0,1.57967211518098e-07,0.000410237627834856
4005.04461546285,2234.61744875455,-3032.14647922499,0.000386454704327819,6.04289584372964e-06,2.12772771588974e-07,0.000386454704327819
3800,2354.27273190321,-3039.40288561649,0.00112714951675116,1.44083944893717e-05,4.64900631017734e-06,0.00112714951675116
3800,2354.30058713214,-3051.74809647706,0.00125659111816746,0,4.01937795728456e-06,0.00125659111816746
4200.19711142581,2107.62321793902,-3026.05330612967,0.000721490606936057,2.65046537385267e-08,5.66121835542796e-09,0.000721490606936057
4200.21026582377,2107.6277444262,-3038.7269702454,0.000798562467700855,0,2.95792402256514e-09,0.000798562467700855
4005.02774028172,2234.6316394993,-3019.69358140088,0.000356092561007457,5.63767230146344e-06,3.75081988386693e-07,0.000356092561007457
3800,2354.24490522872,-3027.05767475591,0.000980759818154062,7.51326259655294e-06,8.12160431564724e-06,0.000980759818154062
3999.42386003022,2467.42024818122,-3036.50604382669,0.000193839528362715,6.23323840603042e-06,1.82639237799135e-07,0.000193839528362715
3999.44475760665,2467.39955964602,-3048.8551033638,0.000186797064769949,0,1.54815468734798e-07,0.000186797064769949
3800,2585.12394542473,-3056.46262695845,0.0013390217179214,0,1.15197397860869e-06,0.0013390217179214
